INFO 2024-05-16 09:02:52,835 autoreload 14 140407794355072 Watching for file changes with StatReloader
DEBUG 2024-05-16 10:16:00,900 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,904 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,906 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,909 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,911 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,913 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 10:16:00,915 basehttp 68 140376745703104 "GET /memorymap/home/ HTTP/1.1" 200 7574
DEBUG 2024-05-16 10:16:01,257 utils 68 140376745703104 (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:16:01.234971+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 16, 1, 234971, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:16:01,265 utils 68 140376745703104 (0.005) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:01,286 utils 68 140376745703104 (0.002) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
DEBUG 2024-05-16 10:16:01,290 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:01,296 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:01,302 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:01,307 utils 68 140376745703104 (0.002) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:01,317 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:01,327 utils 68 140376745703104 (0.002) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 10:16:01,328 basehttp 68 140376745703104 "GET /memorymap/home/ HTTP/1.1" 200 7574
DEBUG 2024-05-16 10:16:08,281 utils 68 140376745703104 (0.002) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE "memorymap_post"."uuid" = '02cccd14-1e05-4dd2-9f3d-b8e311e842b1'::uuid LIMIT 21; args=(UUID('02cccd14-1e05-4dd2-9f3d-b8e311e842b1'),)
DEBUG 2024-05-16 10:16:08,287 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:08,293 utils 68 140376745703104 (0.001) SELECT COUNT(*) AS "__count" FROM "memorymap_like" WHERE ("memorymap_like"."post_id" = 113 AND NOT ("memorymap_like"."user_id" = 2)); args=(113, 2)
DEBUG 2024-05-16 10:16:08,302 utils 68 140376745703104 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:16:08.300180+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 16, 8, 300180, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:16:08,304 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:08,310 utils 68 140376745703104 (0.002) SELECT "memorymap_media"."id", "memorymap_media"."post_id", "memorymap_media"."user_id", "memorymap_media"."media_type", "memorymap_media"."file", "memorymap_media"."created_at" FROM "memorymap_media" WHERE "memorymap_media"."post_id" = 113; args=(113,)
DEBUG 2024-05-16 10:16:08,320 utils 68 140376745703104 (0.002) SELECT "memorymap_comment"."id", "memorymap_comment"."post_id", "memorymap_comment"."user_id", "memorymap_comment"."content", "memorymap_comment"."created_at", "memorymap_comment"."parent_id", "memorymap_comment"."lft", "memorymap_comment"."rght", "memorymap_comment"."tree_id", "memorymap_comment"."level" FROM "memorymap_comment" WHERE "memorymap_comment"."post_id" = 113 ORDER BY "memorymap_comment"."tree_id" ASC, "memorymap_comment"."lft" ASC; args=(113,)
INFO 2024-05-16 10:16:08,328 basehttp 68 140376745703104 "GET /memorymap/DzunCcat/post/02cccd14-1e05-4dd2-9f3d-b8e311e842b1/ HTTP/1.1" 200 4815
DEBUG 2024-05-16 10:16:54,476 autoreload 68 140376806894464 File /workspace/myapp/memorymap/templates/memorymap/home.html previous mtime: 1714026471.8810806, current mtime: 1715822214.1773956
DEBUG 2024-05-16 10:16:54,478 autoreload 68 140376806894464 /workspace/myapp/memorymap/templates/memorymap/home.html notified as changed. Signal results: [(<function template_changed at 0x7fac0460fce0>, True), (<function translation_file_changed at 0x7fac036bc0e0>, None)].
DEBUG 2024-05-16 10:16:59,130 utils 68 140376745703104 (0.003) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:16:59.100946+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 16, 59, 100946, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:16:59,140 utils 68 140376745703104 (0.004) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:59,152 utils 68 140376745703104 (0.001) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
DEBUG 2024-05-16 10:16:59,156 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:59,163 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:59,172 utils 68 140376745703104 (0.002) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
